index,participantcode,participantlabel,payoff_final,sessionlabel,location,task,treatment,id_in_group,round,role,correct,cheat,whistle,group_id,role_group,output_employees,output_firm,surplus_firm,winning_firm,payoff,cheaters,whistlers,payoff_total,payoff_game,belief_cheat,belief_cheat_clean,total_cheaters,belief_whistle,belief_whistle_clean,total_whistlers,payoff_beliefs,morality_manager,morality_employee,morality_public,firm_loyalty,payoff_judgements,risk,payoff_risk,svo,payoff_svo,age,study,gender
1382,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,2,2,employee,6,0,1,3,firm,12,24,360,1,185,2,1,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
1383,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,5,3,public,6,0,0,4,public,0,0,0,0,80,2,2,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
1384,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,2,4,employee,6,0,0,1,firm,12,24,180,0,165,2,0,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
1385,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,5,5,public,5,0,0,4,public,0,0,0,0,60,2,4,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
1386,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,2,6,employee,6,0,0,2,firm,12,24,180,0,165,2,0,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
1387,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,5,7,public,6,0,0,4,public,0,0,0,0,100,1,3,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
1388,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,2,8,employee,6,0,0,3,firm,12,24,180,0,165,2,0,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
1389,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,5,9,public,6,0,0,4,public,0,0,0,0,100,1,2,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
1390,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,2,10,employee,6,0,0,1,firm,12,24,360,1,210,1,0,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
1391,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,5,11,public,6,0,0,4,public,0,0,0,0,80,2,1,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
1392,a1tewr4f,PC10,9.3000002,Session 27,Cambridge,1,Competition,2,12,employee,6,0,0,2,firm,12,24,360,1,210,1,0,925,535,1,1.5,19,0,-0.015151516,14,0,0.5,0.5,0,0.5,30,3,260,-7.8200002,100,20,Natural and Applied Sciences,Other
2017,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,3,1,employee,6,0,0,3,firm,12,24,360,1,210,1,1,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2018,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,6,2,public,6,0,0,4,public,0,0,0,0,80,2,1,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2019,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,3,3,employee,6,0,0,1,firm,12,24,180,0,165,2,2,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2020,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,6,4,public,6,0,0,4,public,0,0,0,0,80,2,0,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2021,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,3,5,employee,6,0,0,2,firm,12,24,180,0,165,2,4,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2022,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,6,6,public,6,0,0,4,public,0,0,0,0,80,2,0,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2023,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,3,7,employee,6,0,0,3,firm,12,24,180,0,165,1,3,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2024,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,6,8,public,6,0,0,4,public,0,0,0,0,80,2,0,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2025,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,3,9,employee,6,0,0,1,firm,8,16,120,0,150,1,2,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2026,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,6,10,public,6,0,0,4,public,0,0,0,0,100,1,0,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2027,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,3,11,employee,6,0,0,2,firm,8,16,120,0,150,2,1,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2028,fn2rcce0,PC01,8.5,Session 27,Cambridge,1,Competition,6,12,public,6,0,0,4,public,0,0,0,0,100,1,0,848,495,0.44444445,0.66666669,19,0.33333334,0.36363637,14,20,0.25,0.5,0.25,1,20,2,220,11.89,93,25,Natural and Applied Sciences,Female
2137,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,2,1,employee,6,0,1,2,firm,12,12,90,0,143,1,1,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2138,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,3,2,public,6,0,0,4,public,0,0,0,0,80,2,1,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2139,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,2,3,employee,6,0,1,3,firm,12,24,360,1,210,2,2,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2140,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,3,4,public,6,0,0,4,public,0,0,0,0,80,2,0,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2141,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,2,5,employee,6,0,1,1,firm,12,24,360,1,185,2,4,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2142,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,3,6,public,6,0,0,4,public,0,0,0,0,80,2,0,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2143,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,2,7,employee,6,0,1,2,firm,12,24,180,0,165,1,3,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2144,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,3,8,public,6,0,0,4,public,0,0,0,0,80,2,0,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2145,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,2,9,employee,5,0,1,3,firm,11,22,165,0,141,1,2,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2146,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,3,10,public,6,0,0,4,public,0,0,0,0,100,1,0,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2147,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,2,11,employee,6,0,0,1,firm,12,24,360,1,210,2,1,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2148,glgh5azn,PC03,7.6999998,Session 27,Cambridge,1,Competition,3,12,public,6,0,0,4,public,0,0,0,0,100,1,0,765,600,0.16666667,0.25,19,0.83333331,0.83333331,14,0,0.25,0.25,0.25,0.5,20,4,60,37.09,85,30,Social Sciences,Male
2389,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,2,1,employee,6,0,0,3,firm,12,24,360,1,210,1,1,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2390,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,5,2,public,6,0,0,4,public,0,0,0,0,80,2,1,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2391,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,2,3,employee,6,0,0,1,firm,12,24,180,0,165,2,2,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2392,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,5,4,public,6,0,0,4,public,0,0,0,0,80,2,0,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2393,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,2,5,employee,6,0,1,2,firm,12,24,180,0,165,2,4,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2394,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,5,6,public,6,0,0,4,public,0,0,0,0,80,2,0,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2395,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,2,7,employee,6,0,1,3,firm,12,24,180,0,165,1,3,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2396,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,5,8,public,6,0,0,4,public,0,0,0,0,80,2,0,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2397,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,2,9,employee,2,0,1,1,firm,8,16,120,0,70,1,2,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2398,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,5,10,public,6,0,0,4,public,0,0,0,0,100,1,0,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2399,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,2,11,employee,2,0,1,2,firm,8,16,120,0,70,2,1,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2400,ibaj08ti,PC06,5.6999998,Session 27,Cambridge,1,Competition,5,12,public,6,0,0,4,public,0,0,0,0,100,1,0,570,415,0.30555555,0.45833334,19,0.30555555,0.27272728,14,0,0.5,1,0.5,0.25,10,4,60,0,85,21,Other,Other
2989,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,3,1,employee,6,0,0,1,firm,12,24,180,0,165,1,1,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
2990,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,2,2,public,6,0,0,4,public,0,0,0,0,80,2,1,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
2991,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,3,3,employee,6,0,0,2,firm,12,24,180,0,165,2,2,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
2992,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,2,4,public,6,0,0,4,public,0,0,0,0,80,2,0,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
2993,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,3,5,employee,6,0,0,3,firm,12,24,180,0,165,2,4,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
2994,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,2,6,public,6,0,0,4,public,0,0,0,0,80,2,0,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
2995,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,3,7,employee,6,0,0,1,firm,12,24,360,1,210,1,3,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
2996,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,2,8,public,6,0,0,4,public,0,0,0,0,80,2,0,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
2997,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,3,9,employee,6,0,0,2,firm,11,22,330,1,203,1,2,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
2998,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,2,10,public,6,0,0,4,public,0,0,0,0,100,1,0,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
2999,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,3,11,employee,5,0,0,3,firm,11,22,165,0,141,2,1,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
3000,mz178d10,PC08,9.1000004,Session 27,Cambridge,1,Competition,2,12,public,6,0,0,4,public,0,0,0,0,100,1,0,911,486,0.55555558,0.83333331,19,0.34722221,0.37878788,14,20,0.25,0.25,0.25,0.5,20,4,300,-7.8200002,85,25,Other,Male
3037,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,2,1,employee,6,0,0,1,firm,12,24,180,0,165,1,1,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3038,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,1,2,public,6,0,0,4,public,0,0,0,0,80,2,1,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3039,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,2,3,employee,6,0,0,2,firm,12,24,180,0,165,2,2,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3040,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,1,4,public,6,0,0,4,public,0,0,0,0,80,2,0,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3041,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,2,5,employee,6,0,1,3,firm,12,24,180,0,140,2,4,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3042,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,1,6,public,6,0,0,4,public,0,0,0,0,80,2,0,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3043,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,2,7,employee,6,0,0,1,firm,12,24,360,1,210,1,3,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3044,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,1,8,public,4,0,0,4,public,0,0,0,0,40,2,0,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3045,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,2,9,employee,5,0,0,2,firm,11,22,330,1,183,1,2,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3046,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,1,10,public,6,0,0,4,public,0,0,0,0,100,1,0,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3047,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,2,11,employee,6,0,0,3,firm,11,22,165,0,161,2,1,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3048,n8mslbas,PC09,7.3000002,Session 27,Cambridge,1,Competition,1,12,public,6,0,0,4,public,0,0,0,0,100,1,0,731,506,0.55555558,0.83333331,19,0.5,0.530303,14,20,0.25,0.5,0.25,0.75,20,2,100,7.8200002,85,18,Social Sciences,Female
3289,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,3,1,employee,6,0,0,2,firm,12,12,90,0,143,1,1,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3290,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,4,2,public,6,0,0,4,public,0,0,0,0,80,2,1,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3291,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,3,3,employee,6,0,1,3,firm,12,24,360,1,185,2,2,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3292,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,4,4,public,6,0,0,4,public,0,0,0,0,80,2,0,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3293,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,3,5,employee,6,0,1,1,firm,12,24,360,1,210,2,4,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3294,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,4,6,public,6,0,0,4,public,0,0,0,0,80,2,0,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3295,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,3,7,employee,6,0,1,2,firm,12,24,180,0,165,1,3,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3296,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,4,8,public,6,0,0,4,public,0,0,0,0,80,2,0,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3297,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,3,9,employee,6,0,0,3,firm,11,22,165,0,161,1,2,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3298,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,4,10,public,6,0,0,4,public,0,0,0,0,100,1,0,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3299,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,3,11,employee,6,0,0,1,firm,12,24,360,1,210,2,1,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3300,ox2v3hy9,PC11,7.5999999,Session 27,Cambridge,1,Competition,4,12,public,6,0,0,4,public,0,0,0,0,100,1,0,760,575,0.91666669,1.375,19,0.31944445,0.30303031,14,0,0.25,0.25,0,0.75,0,2,100,7.8200002,85,24,Social Sciences,Female
3325,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,6,1,public,6,0,0,4,public,0,0,0,0,100,1,1,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3326,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,3,2,employee,6,0,0,3,firm,12,24,360,1,210,2,1,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3327,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,6,3,public,6,0,0,4,public,0,0,0,0,80,2,2,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3328,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,3,4,employee,6,0,0,1,firm,12,24,180,0,165,2,0,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3329,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,6,5,public,6,0,0,4,public,0,0,0,0,80,2,4,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3330,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,3,6,employee,6,0,0,2,firm,12,24,180,0,165,2,0,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3331,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,6,7,public,5,0,0,4,public,0,0,0,0,80,1,3,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3332,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,3,8,employee,6,0,0,3,firm,12,24,180,0,165,2,0,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3333,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,6,9,public,6,0,0,4,public,0,0,0,0,100,1,2,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3334,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,3,10,employee,6,0,0,1,firm,12,24,360,1,210,1,0,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3335,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,6,11,public,6,0,0,4,public,0,0,0,0,80,2,1,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
3336,oy2uajbv,PC02,8.3000002,Session 27,Cambridge,1,Competition,3,12,employee,6,0,0,2,firm,12,24,360,1,210,1,0,830,535,0.77777779,1.1666666,19,0.34722221,0.37878788,14,0,0.5,0.5,0,0.5,30,1,180,11.17,85,18,Social Sciences,Male
4321,vx994aw7,PC13,8.3000002,Session 27,Cambridge,1,Competition,2,1,public,5,0,0,4,public,0,0,0,0,80,1,1,825,535,0.41666666,0.625,19,0.11111111,0.12121212,14,0,0.25,0.25,0.25,0.75,10,1,180,7.8200002,100,20,Humanities,Female
4322,vx994aw7,PC13,8.3000002,Session 27,Cambridge,1,Competition,3,2,employee,6,0,0,1,firm,12,24,180,0,165,2,1,825,535,0.41666666,0.625,19,0.11111111,0.12121212,14,0,0.25,0.25,0.25,0.75,10,1,180,7.8200002,100,20,Humanities,Female
4323,vx994aw7,PC13,8.3000002,Session 27,Cambridge,1,Competition,2,3,public,6,0,0,4,public,0,0,0,0,80,2,2,825,535,0.41666666,0.625,19,0.11111111,0.12121212,14,0,0.25,0.25,0.25,0.75,10,1,180,7.8200002,100,20,Humanities,Female
